state,industry,gdp_millions_2024,jobs_thousands_2024,avg_pay_2024,source
United States,"Professional, sci & technical",2355069.3,10782,128082,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
United States,Management of companies,544332.1,2613,161228,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
United States,Administrative & waste svcs,911701.0,9124,57961,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
United States,Educational services,334785.3,3205,64023,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
United States,Health care & social assist.,2209378.3,22218,64628,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
United States,"Arts, entertainment & rec.",326766.3,2605,50483,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
United States,Accommodation & food svcs,960356.3,14093,29838,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
United States,Other services,627984.7,4666,52723,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
United States,Government,3136124.8,22421,74015,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alabama,"Agriculture, forestry, fishing",3860.8,11,56055,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alabama,Mining,2585.1,6,105532,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alabama,Utilities,8424.0,13,133723,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alabama,Construction,15900.8,107,73165,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alabama,Manufacturing,49996.7,285,73670,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alabama,Wholesale trade,19286.9,80,87743,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alabama,Retail trade,24096.2,240,37136,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alabama,Transportation & warehousing,9022.6,74,58629,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alabama,Information,6740.4,23,85351,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alabama,Finance & insurance,19225.8,75,96846,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alabama,"Real estate, rental & leasing",40172.2,27,61267,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alabama,"Professional, sci & technical",21410.0,126,100468,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alabama,Management of companies,2791.1,17,120455,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alabama,Administrative & waste svcs,8686.1,121,42632,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alabama,Educational services,1550.1,21,46263,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alabama,Health care & social assist.,23208.3,232,59973,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alabama,"Arts, entertainment & rec.",1403.2,23,25781,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alabama,Accommodation & food svcs,9831.1,188,23398,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alabama,Other services,8105.1,50,50817,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alabama,Government,49048.7,388,65596,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alaska,"Agriculture, forestry, fishing",553.8,2,51662,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alaska,Mining,9778.9,12,163393,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alaska,Utilities,1219.3,3,111979,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alaska,Construction,3730.4,19,101740,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alaska,Manufacturing,1648.8,12,67323,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alaska,Wholesale trade,1572.4,6,75068,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alaska,Retail trade,3624.3,35,41647,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alaska,Transportation & warehousing,10289.6,22,88855,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alaska,Information,1620.7,4,88502,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alaska,Finance & insurance,1459.0,6,85505,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alaska,"Real estate, rental & leasing",7828.8,4,59842,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alaska,"Professional, sci & technical",2551.7,14,93860,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alaska,Management of companies,516.6,3,115738,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alaska,Administrative & waste svcs,1416.7,12,60953,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alaska,Educational services,240.6,3,45092,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alaska,Health care & social assist.,5998.0,50,73312,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alaska,"Arts, entertainment & rec.",499.5,5,31542,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alaska,Accommodation & food svcs,2524.4,31,34327,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alaska,Other services,1329.7,11,54798,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Alaska,Government,13163.8,75,73147,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arizona,"Agriculture, forestry, fishing",2778.2,22,47379,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arizona,Mining,6391.9,15,105531,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arizona,Utilities,10538.8,13,126960,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arizona,Construction,36709.4,227,79419,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arizona,Manufacturing,46169.1,194,98851,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arizona,Wholesale trade,30629.6,121,104718,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arizona,Retail trade,42226.1,345,46521,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arizona,Transportation & warehousing,19110.3,141,61228,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arizona,Information,19456.8,49,124582,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arizona,Finance & insurance,43098.6,170,103791,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arizona,"Real estate, rental & leasing",99170.5,60,75058,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arizona,"Professional, sci & technical",31892.6,177,104689,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arizona,Management of companies,7719.1,44,125475,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arizona,Administrative & waste svcs,24627.6,245,56631,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arizona,Educational services,5850.0,73,52993,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arizona,Health care & social assist.,47924.7,463,67275,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arizona,"Arts, entertainment & rec.",5751.7,55,54600,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arizona,Accommodation & food svcs,20816.5,310,31316,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arizona,Other services,11287.3,87,52671,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arizona,Government,57939.7,408,71886,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arkansas,"Agriculture, forestry, fishing",5980.8,12,52826,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arkansas,Mining,888.6,3,75154,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arkansas,Utilities,4788.1,8,110340,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arkansas,Construction,8456.2,67,65877,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arkansas,Manufacturing,25328.5,162,61224,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arkansas,Wholesale trade,14902.2,53,89824,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arkansas,Retail trade,15128.7,144,35990,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arkansas,Transportation & warehousing,8189.7,61,61243,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arkansas,Information,3615.4,12,83177,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arkansas,Finance & insurance,9226.0,40,84337,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arkansas,"Real estate, rental & leasing",20956.5,15,52284,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arkansas,"Professional, sci & technical",7301.5,51,81784,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arkansas,Management of companies,8739.2,40,167015,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arkansas,Administrative & waste svcs,5753.4,69,45903,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arkansas,Educational services,1096.0,15,44431,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arkansas,Health care & social assist.,15972.7,185,56007,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arkansas,"Arts, entertainment & rec.",1174.8,14,31230,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arkansas,Accommodation & food svcs,5646.1,115,22090,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arkansas,Other services,4419.1,29,46737,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Arkansas,Government,20776.0,198,56603,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
California,"Agriculture, forestry, fishing",52871.2,411,44355,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
California,Mining,10094.2,17,139145,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
California,Utilities,58853.7,67,169624,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
California,Construction,156389.4,913,89462,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
California,Manufacturing,381897.0,1248,122468,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
California,Wholesale trade,208661.7,659,104962,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
California,Retail trade,233934.3,1586,48937,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
California,Transportation & warehousing,131794.9,752,78585,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
California,Information,441338.5,538,287317,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
California,Finance & insurance,173390.1,495,175077,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
California,"Real estate, rental & leasing",575755.0,307,87699,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
California,"Professional, sci & technical",396118.4,1409,167284,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
California,Management of companies,84262.5,287,220220,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
California,Administrative & waste svcs,119916.8,1090,63609,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
California,Educational services,42689.1,372,67298,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
California,Health care & social assist.,281668.7,2805,65394,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
California,"Arts, entertainment & rec.",57602.7,348,70760,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
California,Accommodation & food svcs,126657.2,1667,35262,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
California,Other services,77682.5,572,54659,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
California,Government,436530.2,2637,92311,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Colorado,"Agriculture, forestry, fishing",2833.8,18,49281,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Colorado,Mining,17219.0,22,154817,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Colorado,Utilities,6392.0,9,138445,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Colorado,Construction,32619.4,187,81389,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Colorado,Manufacturing,30057.9,149,89774,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Colorado,Wholesale trade,30289.3,117,114299,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Colorado,Retail trade,32682.2,274,44238,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Colorado,Transportation & warehousing,19510.4,107,77483,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Colorado,Information,33136.1,74,154738,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Colorado,Finance & insurance,31091.4,112,133539,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Colorado,"Real estate, rental & leasing",88463.6,57,80463,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Colorado,"Professional, sci & technical",61369.9,291,135061,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Colorado,Management of companies,10859.5,47,174854,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Colorado,Administrative & waste svcs,16124.8,153,61508,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Colorado,Educational services,4566.4,42,53848,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Colorado,Health care & social assist.,34199.3,331,66522,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Colorado,"Arts, entertainment & rec.",8677.3,64,49916,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Colorado,Accommodation & food svcs,21347.2,289,33765,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Colorado,Other services,13043.3,91,56913,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Colorado,Government,63150.3,462,74281,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Connecticut,"Agriculture, forestry, fishing",391.4,5,48792,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Connecticut,Mining,254.0,0,81859,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Connecticut,Utilities,5582.9,5,156120,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Connecticut,Construction,10539.1,63,87537,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Connecticut,Manufacturing,41606.9,156,100701,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Connecticut,Wholesale trade,19532.1,61,126090,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Connecticut,Retail trade,21717.5,165,45372,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Connecticut,Transportation & warehousing,8166.2,66,62562,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Connecticut,Information,18443.4,0,0,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Connecticut,Finance & insurance,46109.2,96,234164,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Connecticut,"Real estate, rental & leasing",47384.7,20,90402,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Connecticut,"Professional, sci & technical",26319.3,101,137635,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Connecticut,Management of companies,8090.8,31,197102,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Connecticut,Administrative & waste svcs,10420.0,89,66685,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Connecticut,Educational services,8773.1,66,81954,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Connecticut,Health care & social assist.,30936.6,291,66874,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Connecticut,"Arts, entertainment & rec.",4032.2,29,40141,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
Connecticut,Accommodation & food svcs,9128.9,126,31249,"GDP: BEA SAGDP2 nominal 2024; Jobs/Pay: BLS QCEW 2024 (private sectors=private ownership, Government=fed+state+local)"
